ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
459	"AT4G30900"	"AT4G30900"	chr4	+	15039431	15039768	15039431	15039566	15039641	15039768	459	20,25,28	15,16,4	8,15,9	4,17,9	224	149	0.111983534586	0.309401315923	0.47,0.51,0.823	0.571,0.37,0.399	0.154
461	"AT5G14320"	"RPS13"	chr5	-	4617649	4618458	4617649	4618006	4618233	4618458	461	10,16,16	2724,2873,2569	13,21,15	3606,4701,2367	376	149	1	1.0	0.001,0.002,0.002	0.001,0.002,0.003	-0.0
463	"AT1G15140"	"AT1G15140"	chr1	-	5210548	5210809	5210548	5210629	5210713	5210809	463	6,21,7	432,498,475	16,30,4	766,1188,524	233	149	0.533179349642	0.905906595934	0.009,0.026,0.009	0.013,0.016,0.005	0.003
464	"AT4G25450"	"ABCB28"	chr4	-	13010230	13010429	13010230	13010287	13010372	13010429	464	28,29,30	162,159,134	33,52,22	215,344,155	234	149	0.181476247798	0.436407167324	0.099,0.104,0.125	0.089,0.088,0.083	0.023
465	"AT1G77080"	"AGL27"	chr1	+	28958601	28958844	28958601	28958663	28958744	28958844	465	36,47,63	203,276,276	66,78,52	146,172,84	230	149	3.59046015141e-10	7.77078161341e-09	0.103,0.099,0.129	0.227,0.227,0.286	-0.136
466	"AT2G32850"	"AT2G32850"	chr2	-	13935185	13935834	13935185	13935641	13935701	13935834	466	15,29,30	7,17,5	20,34,15	32,36,16	209	149	0.000561227211212	0.00344548226189	0.604,0.549,0.811	0.308,0.402,0.401	0.284
468	"AT4G14960"	"TUBA6"	chr4	-	8548491	8550028	8548491	8548878	8548963	8550028	468	446,707,652	0,0,0	690,1047,560	2,1,1	234	149	1	1.0	1.0,1.0,1.0	0.995,0.999,0.997	0.003
469	"AT5G59980"	"AT5G59980"	chr5	+	24148319	24149578	24148319	24149272	24149348	24149578	469	4,9,6	4,1,6	6,6,5	11,14,0	225	149	0.626463971578	0.990153900899	0.398,0.856,0.398	0.265,0.221,1.0	0.055
470	"AT5G03900"	"AT5G03900"	chr5	+	1050929	1051369	1050929	1050993	1051225	1051369	470	9,25,26	248,279,208	3,25,18	152,254,127	381	149	0.910617645407	1.0	0.014,0.034,0.047	0.008,0.037,0.053	-0.001
471	"AT5G53900"	"AT5G53900"	chr5	-	21882328	21882734	21882328	21882434	21882590	21882734	471	43,70,56	13,13,24	15,32,26	21,45,15	305	149	3.6401370325e-05	0.000309241547901	0.618,0.725,0.533	0.259,0.258,0.459	0.3
472	"AT5G06510"	"NFYA10"	chr5	+	1985409	1985895	1985409	1985631	1985803	1985895	472	0,0,0	5,15,11	1,0,0	13,13,12	321	149	1	1.0	0.0,0.0,0.0	0.034,0.0,0.0	-0.011
473	"AT3G45050"	"AT3G45050"	chr3	+	16477019	16477524	16477019	16477128	16477299	16477524	473	57,105,104	95,110,120	58,107,62	205,230,121	320	149	3.3735056636e-06	3.56571703281e-05	0.218,0.308,0.288	0.116,0.178,0.193	0.109
474	"AT3G45050"	"AT3G45050"	chr3	+	16477019	16477524	16477019	16477165	16477299	16477524	474	30,46,47	0,0,0	32,44,18	2,3,1	283	149	0.0125200228591	0.0494813077344	1.0,1.0,1.0	0.894,0.885,0.905	0.105
475	"AT3G54000"	"AT3G54000"	chr3	+	19997540	19997984	19997540	19997805	19997894	19997984	475	1,1,0	17,11,9	8,6,3	16,16,10	238	149	1.11071910485e-05	0.000107408900671	0.036,0.054,0.0	0.238,0.19,0.158	-0.165
476	"AT3G54000"	"AT3G54000"	chr3	+	19997540	19998623	19997540	19997984	19998081	19998623	476	0,2,0	26,17,9	2,1,0	39,34,15	246	149	1	1.0	0.0,0.067,0.0	0.03,0.018,0.0	0.006
477	"AT2G01100"	"AT2G01100"	chr2	+	81736	83217	81736	81800	82185	83217	477	14,20,24	63,43,56	31,58,32	55,72,33	534	149	0.000249684601594	0.00169375599141	0.058,0.115,0.107	0.136,0.184,0.213	-0.084
478	"AT5G16770"	"AtMYB9"	chr5	+	5514883	5515471	5514883	5514945	5515199	5515471	478	4,1,2	7,1,1	0,1,0	0,3,4	403	149	1	1.0	0.174,0.27,0.425	NA,0.11,0.0	0.235
479	"AT3G44340"	"CEF"	chr3	-	16011620	16012144	16011620	16012032	16012112	16012144	479	2,2,4	156,260,232	2,5,1	198,281,114	229	149	1	1.0	0.008,0.005,0.011	0.007,0.011,0.006	0.0
480	"AT1G07420"	"SMO2-2"	chr1	+	2278586	2279117	2278586	2278724	2278971	2279117	480	6,10,11	62,78,56	6,6,3	60,59,43	396	149	0.180949442826	0.436407167324	0.035,0.046,0.069	0.036,0.037,0.026	0.017
481	"AT2G21660"	"RBG7"	chr2	-	9265248	9265893	9265248	9265664	9265715	9265893	481	567,986,577	103,185,103	592,526,277	222,117,91	200	149	7.36833927718e-05	0.000587528105523	0.804,0.799,0.807	0.665,0.77,0.694	0.094
482	"AT4G35070"	"AT4G35070"	chr4	+	16694169	16694763	16694169	16694593	16694670	16694763	482	4,0,2	0,0,0	10,7,8	1,1,0	226	149	1	1.0	1.0,NA,1.0	0.868,0.822,1.0	0.103
483	"AT3G05160"	"AT3G05160"	chr3	-	1456533	1457150	1456533	1456596	1456883	1457150	483	21,26,16	100,118,83	0,1,3	36,60,29	436	149	2.14886683336e-07	3.05206242426e-06	0.067,0.07,0.062	0.0,0.006,0.034	0.053
484	"AT1G18620"	"AT1G18620"	chr1	+	6410557	6410854	6410557	6410690	6410769	6410854	484	46,81,48	1,2,2	8,43,17	1,1,2	228	149	0.871942988924	1.0	0.968,0.964,0.94	0.839,0.966,0.847	0.073
485	"AT5G11330"	"AT5G11330"	chr5	-	3617214	3617809	3617214	3617450	3617521	3617809	485	88,115,109	2,4,7	87,171,97	6,5,1	220	149	0.619875795493	0.983363172955	0.968,0.951,0.913	0.908,0.959,0.985	-0.007
489	"AT3G49590"	"AT3G49590"	chr3	+	18377559	18379202	18377559	18377680	18377764	18379202	489	8,6,5	2,0,2	1,11,5	0,3,0	233	149	0.326392933976	0.663738650971	0.719,1.0,0.615	1.0,0.701,1.0	-0.122
490	"AT5G66930"	"AT5G66930"	chr5	+	26726905	26727324	26726905	26727068	26727167	26727324	490	1,3,4	61,87,71	2,3,2	60,133,65	248	149	0.604117692556	0.97407555043	0.01,0.02,0.033	0.02,0.013,0.018	0.004
492	"AT2G02450"	"ANAC034"	chr2	+	649965	650814	649965	650395	650500	650814	492	2,11,11	6,16,13	5,10,4	22,51,17	254	149	0.00343234984051	0.0163351099739	0.164,0.287,0.332	0.118,0.103,0.121	0.147
493	"AT1G06470"	"AT1G06470"	chr1	+	1970423	1970997	1970423	1970580	1970675	1970997	493	11,18,19	0,0,0	5,35,10	0,0,2	244	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.753	0.082
494	"AT3G55480"	"AP3BA"	chr3	-	20570470	20570869	20570470	20570720	20570792	20570869	494	4,8,4	16,33,8	1,12,4	5,28,8	221	149	0.419331280738	0.800781794519	0.144,0.14,0.252	0.119,0.224,0.252	-0.02
497	"AT4G19880"	"AT4G19880"	chr4	-	10784390	10785131	10784390	10784924	10785002	10785131	497	5,10,16	267,319,196	7,6,6	304,380,238	227	149	0.0252277125596	0.0899293753595	0.012,0.02,0.051	0.015,0.01,0.016	0.014
498	"AT2G02960"	"AT2G02960"	chr2	-	862610	862893	862610	862700	862806	862893	498	6,3,6	151,155,171	4,2,1	219,296,151	255	149	0.267711539874	0.568574275106	0.023,0.011,0.02	0.011,0.004,0.004	0.012
500	"AT2G28470"	"BGAL8"	chr2	-	12172981	12173298	12172981	12173151	12173258	12173298	500	29,38,22	3,0,0	12,41,11	0,7,5	256	149	0.00108873508528	0.00603451336902	0.849,1.0,1.0	1.0,0.773,0.561	0.172
502	"AT3G01100"	"HYP1"	chr3	-	35321	36127	35321	35555	35851	36127	502	3,16,7	102,106,114	5,13,12	70,153,79	445	149	0.500235148648	0.872771113476	0.01,0.048,0.02	0.023,0.028,0.048	-0.007
503	"AT2G19280"	"AT2G19280"	chr2	+	8364952	8366144	8364952	8365547	8365620	8366144	503	2,4,7	33,35,17	1,2,4	21,29,20	222	149	0.286134348776	0.593826764926	0.039,0.071,0.217	0.031,0.044,0.118	0.045
504	"AT4G29210"	"GGT3"	chr4	+	14401681	14402953	14401681	14402704	14402815	14402953	504	4,9,8	35,80,74	0,5,1	35,93,45	260	149	0.00202772342323	0.0104727306348	0.061,0.061,0.058	0.0,0.03,0.013	0.046
505	"AT5G45620"	"RPN9A"	chr5	+	18503244	18504117	18503244	18503344	18503682	18504117	505	4,11,9	181,246,227	2,7,2	300,330,219	487	149	0.904498041122	1.0	0.007,0.013,0.012	0.002,0.006,0.003	0.007
506	"AT1G69250"	"AT1G69250"	chr1	+	26034595	26034881	26034595	26034711	26034809	26034881	506	100,146,103	55,91,84	18,21,13	81,86,63	247	149	0	0.0	0.523,0.492,0.425	0.118,0.128,0.111	0.361
507	"AT1G02850"	"BGLU11"	chr1	+	631602	632043	631602	631858	631927	632043	507	34,40,38	13,8,1	4,26,15	6,7,5	218	149	0.0859756642934	0.252102834976	0.641,0.774,0.963	0.313,0.717,0.672	0.225
508	"AT1G02850"	"BGLU11"	chr1	+	631602	632043	631602	631858	631999	632043	508	76,94,71	0,1,0	23,57,35	0,3,0	290	149	0.597733569957	0.971297758554	1.0,0.98,1.0	1.0,0.907,1.0	0.024
509	"AT1G02850"	"BGLU11"	chr1	+	631602	632043	631602	631858	632008	632043	509	78,103,77	34,65,44	27,59,35	31,28,31	299	149	0.166370381587	0.408731559088	0.533,0.441,0.466	0.303,0.512,0.36	0.088
510	"AT4G30993"	"AT4G30993"	chr4	+	15099298	15099616	15099298	15099410	15099503	15099616	510	38,19,35	212,174,242	49,58,27	255,600,254	242	149	0.356587658517	0.704691021618	0.099,0.063,0.082	0.106,0.056,0.061	0.007
511	"AT2G44500"	"AT2G44500"	chr2	+	18375477	18376790	18375477	18375851	18375930	18376790	511	1,0,1	22,34,21	0,3,0	33,67,35	228	149	1	1.0	0.029,0.0,0.03	0.0,0.028,0.0	0.01
512	"AT1G22920"	"CSN5B"	chr1	-	8109713	8110147	8109713	8109971	8110069	8110147	512	1,0,1	129,214,235	0,4,1	218,274,120	247	149	1	1.0	0.005,0.0,0.003	0.0,0.009,0.005	-0.002
513	"AT5G07890"	"AT5G07890"	chr5	-	2519009	2519270	2519009	2519112	2519210	2519270	513	40,58,46	10,36,19	4,24,9	12,42,15	247	149	7.4732173061e-07	9.2151029272e-06	0.707,0.493,0.594	0.167,0.256,0.266	0.368
514	"AT4G17615"	"CBL1"	chr4	+	9817634	9818076	9817634	9817717	9818016	9818076	514	3,1,0	28,42,29	0,2,1	29,31,11	448	149	1	1.0	0.034,0.008,0.0	0.0,0.021,0.029	-0.003
516	"AT4G06634"	"AT4G06634"	chr4	-	3765940	3766276	3765940	3766140	3766217	3766276	516	9,10,7	31,30,14	3,13,8	12,11,9	226	149	0.106092843862	0.295823297762	0.161,0.18,0.248	0.142,0.438,0.369	-0.12
518	"AT3G59310"	"AT3G59310"	chr3	-	21922848	21923062	21922848	21922917	21923010	21923062	518	5,21,22	42,69,74	8,16,11	41,68,42	242	149	0.691861500338	1.0	0.068,0.158,0.155	0.107,0.127,0.139	0.003
520	"AT4G39260"	"RBG8"	chr4	-	18273898	18274567	18273898	18274185	18274314	18274567	520	104,223,125	46,63,57	134,152,95	38,40,24	278	149	0.0538950545598	0.171295820262	0.548,0.655,0.54	0.654,0.671,0.68	-0.087
521	"AT4G39260"	"RBG8"	chr4	-	18273898	18274567	18273898	18274185	18274416	18274567	521	224,358,241	97,79,54	233,264,179	64,76,37	380	149	0.695995995085	1.0	0.475,0.64,0.636	0.588,0.577,0.655	-0.023
522	"AT5G56600"	"PFN3"	chr5	-	22909684	22910220	22909684	22910016	22910082	22910220	522	3,1,5	243,217,246	5,7,1	320,441,242	215	149	1	1.0	0.008,0.003,0.014	0.011,0.011,0.003	0.0
523	"AT2G48100"	"AT2G48100"	chr2	+	19672191	19672530	19672191	19672380	19672449	19672530	523	20,26,32	120,139,138	48,80,28	186,220,128	218	149	0.0219296082671	0.0797360556592	0.102,0.113,0.137	0.15,0.199,0.13	-0.042
527	"AT4G17680"	"AT4G17680"	chr4	-	9843499	9843900	9843499	9843750	9843829	9843900	527	8,20,13	5,23,5	5,5,2	6,4,9	228	149	0.09885049697	0.28167743494	0.511,0.362,0.63	0.353,0.45,0.127	0.191
528	"AT1G05670"	"AT1G05670"	chr1	-	1697586	1698029	1697586	1697832	1697938	1698029	528	0,8,1	23,27,29	0,0,0	40,24,34	255	149	0.00572626824087	0.0252678535483	0.0,0.148,0.02	0.0,0.0,0.0	0.056
530	"AT4G38225"	"AT4G38225"	chr4	+	17927564	17928485	17927564	17928196	17928284	17928485	530	7,9,5	270,287,277	6,10,5	247,426,242	237	149	0.804601288653	1.0	0.016,0.019,0.011	0.015,0.015,0.013	0.001
531	"AT1G79000"	"HAC1"	chr1	-	29716349	29717047	29716349	29716775	29716937	29717047	531	70,89,94	7,5,3	84,123,58	8,18,12	311	149	0.00403433825106	0.0186152968031	0.827,0.895,0.938	0.834,0.766,0.698	0.121
532	"AT5G08750"	"AT5G08750"	chr5	+	2852865	2853962	2852865	2852942	2853075	2853962	532	29,22,13	13,7,3	20,35,21	3,12,5	282	149	0.398981865717	0.76837821173	0.541,0.624,0.696	0.779,0.606,0.689	-0.071
533	"AT1G33110"	"AT1G33110"	chr1	+	12007784	12008246	12007784	12008023	12008127	12008246	533	11,3,20	136,138,149	11,29,18	179,400,163	253	149	0.93547144581	1.0	0.045,0.013,0.073	0.035,0.041,0.061	-0.002
534	"AT5G67440"	"NPY3"	chr5	-	26913482	26914773	26913482	26914625	26914703	26914773	534	2,0,0	21,22,15	2,0,0	5,18,11	227	149	1	1.0	0.059,0.0,0.0	0.208,0.0,0.0	-0.05
535	"AT5G58720"	"AT5G58720"	chr5	-	23719701	23720269	23719701	23720104	23720198	23720269	535	2,9,1	224,232,238	4,12,1	272,359,153	243	149	0.901296044373	1.0	0.005,0.023,0.003	0.009,0.02,0.004	-0.001
536	"AT5G58720"	"AT5G58720"	chr5	-	23719701	23720496	23719701	23720269	23720389	23720496	536	6,6,4	218,263,240	6,9,6	234,339,171	269	149	0.449454424753	0.834715714706	0.015,0.012,0.009	0.014,0.014,0.019	-0.004
537	"AT4G21580"	"AT4G21580"	chr4	+	11475718	11476073	11475718	11475849	11475948	11476073	537	28,40,15	8,8,1	14,22,20	7,4,8	248	149	0.212090132489	0.486843258668	0.678,0.75,0.9	0.546,0.768,0.6	0.138
538	"AT5G05180"	"AT5G05180"	chr5	+	1537092	1538492	1537092	1537616	1537688	1538492	538	2,18,10	0,9,6	11,14,7	3,3,2	221	149	0.430001644504	0.813718511377	1.0,0.574,0.529	0.712,0.759,0.702	-0.023
542	"AT5G06530"	"ABCG22"	chr5	-	1989746	1990477	1989746	1990275	1990369	1990477	542	0,3,4	115,190,133	4,3,5	134,297,144	243	149	0.798115021265	1.0	0.0,0.01,0.018	0.018,0.006,0.021	-0.006
543	"AT1G43620"	"UGT80B1"	chr1	-	16429349	16429754	16429349	16429558	16429642	16429754	543	25,18,9	3,7,4	4,9,4	6,8,4	233	149	0.00342820562836	0.0163351099739	0.842,0.622,0.59	0.299,0.418,0.39	0.316
544	"AT2G41020"	"AT2G41020"	chr2	+	17119837	17120392	17119837	17119930	17120275	17120392	544	6,4,3	51,85,76	2,8,2	41,64,34	494	149	0.541648934683	0.913467312851	0.034,0.014,0.012	0.014,0.036,0.017	-0.002
545	"AT4G00440"	"AT4G00440"	chr4	+	197502	198579	197502	198112	198206	198579	545	32,40,43	4,12,11	45,98,42	15,23,13	243	149	0.4875899474	0.866601850319	0.831,0.671,0.706	0.648,0.723,0.665	0.057
546	"AT4G00440"	"AT4G00440"	chr4	+	197502	198579	197502	198112	198211	198579	546	32,41,43	5,7,12	45,98,42	19,44,17	248	149	0.00453572836049	0.0206148853984	0.794,0.779,0.683	0.587,0.572,0.597	0.167
547	"AT5G54840"	"ATSGP1"	chr5	-	22276932	22277436	22276932	22277016	22277396	22277436	547	2,5,9	51,26,69	10,24,7	48,73,36	529	149	0.00319851483409	0.0153833332497	0.011,0.051,0.035	0.055,0.085,0.052	-0.032
548	"AT2G36680"	"VPS37-2"	chr2	-	15369245	15369495	15369245	15369361	15369448	15369495	548	76,97,142	3,4,6	30,43,30	9,4,2	236	149	0.00690640564068	0.0296128430537	0.941,0.939,0.937	0.678,0.872,0.904	0.121
549	"AT2G36680"	"VPS37-2"	chr2	-	15369245	15369495	15369245	15369366	15369448	15369495	549	61,86,132	45,66,45	16,37,26	61,92,46	231	149	2.2547738121e-09	4.65815771636e-08	0.466,0.457,0.654	0.145,0.206,0.267	0.32
550	"AT1G09730"	"ULP2B"	chr1	-	3153009	3153237	3153009	3153047	3153143	3153237	550	1,0,0	18,49,13	1,4,0	12,31,17	245	149	0.229950235901	0.514406830567	0.033,0.0,0.0	0.048,0.073,0.0	-0.029
551	"AT5G66055"	"AKRP"	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	551	14,17,22	138,152,154	23,38,14	190,386,164	228	149	0.49648806015	0.872219506889	0.062,0.068,0.085	0.073,0.06,0.053	0.01
553	"AT1G18470"	"AT1G18470"	chr1	-	6356854	6357149	6356854	6356935	6357079	6357149	553	7,4,7	137,178,195	7,7,7	183,274,137	293	149	0.943102897866	1.0	0.025,0.011,0.018	0.019,0.013,0.025	-0.001
554	"AT4G01915"	"AT4G01915"	chr4	+	828072	828607	828072	828128	828211	828607	554	27,32,52	49,67,49	78,106,60	60,71,40	232	149	0.000340785062691	0.00221266872847	0.261,0.235,0.405	0.455,0.489,0.491	-0.178
555	"AT4G36090"	"AT4G36090"	chr4	-	17078877	17079356	17078877	17078949	17079045	17079356	555	0,15,14	24,27,25	1,8,0	20,48,31	245	149	0.00128966068389	0.00701976983028	0.0,0.253,0.254	0.03,0.092,0.0	0.128
556	"AT2G45960"	"PIP1-2"	chr2	+	18911378	18911982	18911378	18911519	18911607	18911982	556	30,56,42	4981,5101,5008	27,95,41	5545,11026,4771	237	149	1	1.0	0.004,0.007,0.005	0.003,0.005,0.005	0.001
560	"AT1G72560"	"PSD"	chr1	-	27324388	27324871	27324388	27324728	27324816	27324871	560	28,34,32	49,51,62	30,51,18	43,87,39	237	149	0.958637043709	1.0	0.264,0.295,0.245	0.305,0.269,0.225	0.002
562	"AT3G54350"	"emb1967"	chr3	-	20126555	20126860	20126555	20126623	20126763	20126860	562	7,11,2	22,29,9	2,3,3	13,23,15	289	149	0.046478946349	0.152524773398	0.141,0.164,0.103	0.073,0.063,0.093	0.06
563	"AT2G01350"	"QPT"	chr2	-	166722	167071	166722	166856	166934	167071	563	10,24,16	100,102,61	6,37,26	65,129,85	227	149	0.303858162388	0.626319885739	0.062,0.134,0.147	0.057,0.158,0.167	-0.013
564	"AT3G20480"	"LPXK"	chr3	-	7151769	7152023	7151769	7151850	7151963	7152023	564	10,7,4	9,17,13	9,14,3	11,12,15	262	149	0.659178611205	1.0	0.387,0.19,0.149	0.318,0.399,0.102	-0.031
568	"AT4G14350"	"AT4G14350"	chr4	-	8256085	8256561	8256085	8256369	8256474	8256561	568	77,106,134	0,0,0	131,163,126	2,3,2	254	149	0.471937904184	0.851173720046	1.0,1.0,1.0	0.975,0.97,0.974	0.027
570	"AT2G45990"	"AT2G45990"	chr2	+	18920623	18920864	18920623	18920686	18920787	18920864	570	246,252,311	187,230,241	83,121,51	443,612,294	250	149	0	0.0	0.439,0.395,0.435	0.1,0.105,0.094	0.323
573	"AT5G17010"	"AT5G17010"	chr5	-	5587350	5587982	5587350	5587752	5587843	5587982	573	5,11,12	144,193,165	6,5,7	132,306,118	240	149	0.0805125242608	0.237616508289	0.021,0.034,0.043	0.027,0.01,0.036	0.008
574	"AT5G17010"	"AT5G17010"	chr5	-	5587350	5587982	5587350	5587757	5587843	5587982	574	5,11,12	11,24,20	6,5,7	20,27,10	235	149	0.205501771592	0.475095426043	0.224,0.225,0.276	0.16,0.105,0.307	0.051
575	"AT2G22660"	"GRDP1"	chr2	+	9629737	9630184	9629737	9629930	9630028	9630184	575	12,9,6	144,203,109	2,9,3	78,175,103	247	149	0.152008220619	0.381700200394	0.048,0.026,0.032	0.015,0.03,0.017	0.015
576	"AT4G35080"	"AT4G35080"	chr4	+	16699220	16700321	16699220	16699801	16699888	16700321	576	43,75,67	0,0,2	51,83,44	0,0,0	236	149	1	1.0	1.0,1.0,0.955	1.0,1.0,1.0	-0.015
577	"AT2G43180"	"AT2G43180"	chr2	-	17953920	17954231	17953920	17953957	17954031	17954231	577	1,0,3	29,67,52	13,16,12	80,118,44	223	149	5.05934446893e-07	6.66513640907e-06	0.023,0.0,0.037	0.098,0.083,0.154	-0.092
583	"AT1G05630"	"5PTASE13"	chr1	+	1685318	1685627	1685318	1685484	1685586	1685627	583	6,4,3	10,14,9	1,8,3	8,28,20	251	149	0.219653894369	0.497918678258	0.263,0.145,0.165	0.069,0.145,0.082	0.092
584	"AT1G55350"	"DEK1"	chr1	-	20653819	20654768	20653819	20654235	20654322	20654768	584	6,8,11	49,66,43	10,17,6	70,117,48	236	149	0.773130258703	1.0	0.072,0.071,0.139	0.083,0.084,0.073	0.014
585	"AT1G55350"	"DEK1"	chr1	-	20653819	20654768	20653819	20654256	20654322	20654768	585	6,6,10	161,142,142	9,13,6	184,304,102	215	149	0.909868775158	1.0	0.025,0.028,0.047	0.033,0.029,0.039	-0.0
587	"AT4G20380"	"LSD1"	chr4	+	11004834	11005150	11004834	11004896	11004963	11005150	587	2,4,6	9,9,3	3,2,3	3,2,2	216	149	0.374112743009	0.729760693981	0.133,0.235,0.58	0.408,0.408,0.509	-0.126
588	"AT4G20380"	"LSD1"	chr4	+	11004834	11005150	11004834	11004896	11005018	11005150	588	2,6,6	1,6,5	3,3,3	0,0,0	271	149	1.1588119353e-10	2.77200012944e-09	0.524,0.355,0.398	1.0,1.0,1.0	-0.574
589	"AT4G20380"	"LSD1"	chr4	+	11004834	11005150	11004834	11004896	11005021	11005150	589	3,9,6	104,133,88	4,6,3	35,88,32	274	149	0.456055392652	0.835795064356	0.015,0.035,0.036	0.059,0.036,0.049	-0.019
590	"AT4G20380"	"LSD1"	chr4	+	11004834	11005150	11004834	11004896	11005024	11005150	590	5,10,7	38,30,41	4,6,4	14,9,11	277	149	0.162634260322	0.401724300632	0.066,0.152,0.084	0.133,0.264,0.164	-0.086
592	"AT5G01230"	"AT5G01230"	chr5	-	93948	94146	93948	94001	94085	94146	592	18,11,23	29,44,14	3,8,2	31,41,27	233	149	9.10998480008e-05	0.000690081348606	0.284,0.138,0.512	0.058,0.111,0.045	0.24
593	"AT2G43410"	"FPA"	chr2	-	18027928	18028761	18027928	18028319	18028448	18028761	593	11,12,8	0,7,4	3,19,5	4,6,2	278	149	0.410181374119	0.788269400246	1.0,0.479,0.517	0.287,0.629,0.573	0.169
594	"AT1G70700"	"TIFY7"	chr1	+	26656237	26656478	26656237	26656320	26656392	26656478	594	231,225,193	13,4,12	196,535,279	12,14,3	221	149	0.139726552965	0.360827945015	0.923,0.974,0.916	0.917,0.963,0.984	-0.017
595	"AT2G28540"	"AT2G28540"	chr2	+	12223118	12223828	12223118	12223333	12223419	12223828	595	50,86,77	2,1,2	37,73,36	9,3,1	235	149	0.0053618986406	0.0241285438827	0.941,0.982,0.961	0.723,0.939,0.958	0.088
597	"AT1G70180"	"AT1G70180"	chr1	+	26428883	26429361	26428883	26428946	26429046	26429361	597	7,6,8	186,219,218	6,16,0	152,185,101	249	149	0.281362215175	0.589312228849	0.022,0.016,0.021	0.023,0.049,0.0	-0.004
598	"AT1G45160"	"IRE4"	chr1	-	17084039	17084342	17084039	17084114	17084213	17084342	598	15,12,5	120,163,139	6,16,3	149,246,145	248	149	0.0785529146134	0.232588271608	0.07,0.042,0.021	0.024,0.038,0.012	0.02
599	"AT1G02960"	"AT1G02960"	chr1	-	667150	667437	667150	667281	667372	667437	599	77,106,95	3,12,6	68,89,43	70,80,34	240	149	0	0.0	0.941,0.846,0.908	0.376,0.409,0.44	0.49
601	"AT3G18160"	"PEX3-1"	chr3	+	6221082	6221526	6221082	6221244	6221335	6221526	601	0,2,0	53,50,31	0,0,0	12,64,30	240	149	1	1.0	0.0,0.024,0.0	0.0,0.0,0.0	0.008
602	"AT2G44280"	"AT2G44280"	chr2	-	18303286	18303667	18303286	18303483	18303597	18303667	602	5,0,2	27,26,15	0,3,0	7,22,10	263	149	0.19808523078	0.462877827195	0.095,0.0,0.07	0.0,0.072,0.0	0.031
603	"AT2G20590"	"RTNLB17"	chr2	-	8867537	8867857	8867537	8867660	8867791	8867857	603	0,3,1	10,19,8	3,3,1	25,47,28	280	149	0.838043735434	1.0	0.0,0.078,0.062	0.06,0.033,0.019	0.009
605	"AT3G62770"	"ATG18A"	chr3	-	23218632	23219221	23218632	23218948	23219094	23219221	605	2,3,4	107,132,97	0,2,1	146,175,88	295	149	0.760336732615	1.0	0.009,0.011,0.02	0.0,0.006,0.006	0.009
606	"AT2G27340"	"AT2G27340"	chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	606	41,54,40	7,1,1	20,27,20	13,18,4	434	149	1.5942836103e-05	0.0001463842224	0.668,0.949,0.932	0.346,0.34,0.632	0.41
607	"AT3G12100"	"MTPC2"	chr3	-	3854938	3855267	3854938	3855028	3855116	3855267	607	15,23,24	134,168,174	11,15,12	130,233,82	237	149	0.0633273811081	0.195134201448	0.066,0.079,0.08	0.051,0.039,0.084	0.017
608	"AT3G52120"	"AT3G52120"	chr3	+	19331152	19331633	19331152	19331347	19331454	19331633	608	33,39,40	118,94,116	16,24,18	175,262,120	256	149	4.0210546004e-10	8.50032239945e-09	0.14,0.195,0.167	0.051,0.051,0.08	0.107
610	"AT4G24290"	"AT4G24290"	chr4	+	12596311	12596975	12596311	12596498	12596808	12596975	610	3,9,9	111,131,94	11,10,7	86,119,84	459	149	0.146831864925	0.371783190019	0.009,0.022,0.03	0.04,0.027,0.026	-0.011
611	"AT4G35770"	"STR15"	chr4	+	16945774	16946192	16945774	16945828	16945908	16946192	611	4,6,5	12,28,50	4,33,7	91,212,69	229	149	0.54513072987	0.914250615225	0.178,0.122,0.061	0.028,0.092,0.062	0.06
612	"AT4G35770"	"STR15"	chr4	+	16945774	16946192	16945774	16945832	16945908	16946192	612	4,5,5	0,2,0	4,32,6	2,3,2	225	149	0.017045682194	0.064830649014	1.0,0.623,1.0	0.57,0.876,0.665	0.171
613	"AT2G23680"	"AT2G23680"	chr2	+	10066162	10066566	10066162	10066360	10066452	10066566	613	7,13,5	2,16,8	0,4,1	14,8,7	241	149	0.000600674205176	0.00364008568337	0.684,0.334,0.279	0.0,0.236,0.081	0.327
614	"AT2G04170"	"AT2G04170"	chr2	-	1418595	1419171	1418595	1418713	1418792	1419171	614	2,4,0	26,31,6	1,1,1	15,51,22	228	149	0.0875620052522	0.25592881921	0.048,0.078,0.0	0.042,0.013,0.029	0.014
615	"AT3G19010"	"AT3G19010"	chr3	-	6556196	6556999	6556196	6556566	6556671	6556999	615	11,14,18	176,242,182	9,8,5	179,296,130	254	149	0.00978948941311	0.0400839904348	0.035,0.033,0.055	0.029,0.016,0.022	0.019
