ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2246	"AT1G07910"	"ATRNL"	chr1	+	2449162	2449227	2448928	2449057	2449343	2449499
2247	"AT4G12850"	"AT4G12850"	chr4	+	7537282	7537424	7536974	7537203	7538081	7538276
2248	"AT1G01550"	"BPS1"	chr1	+	199889	199959	199638	199763	200510	201775
2250	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752528	19752111	19752177	19752994	19753155
2251	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752580	19752111	19752177	19752994	19753144
2252	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752676	19752111	19752177	19752994	19753198
2253	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752683	19752111	19752177	19752994	19753105
2255	"AT2G24765"	"ARF3"	chr2	+	10563813	10563832	10563174	10563237	10563970	10564082
2256	"AT2G24765"	"ARF3"	chr2	+	10564457	10564505	10563970	10564082	10564681	10564812
2257	"AT4G32010"	"VAL2"	chr4	+	15483687	15483737	15483282	15483600	15483861	15483975
2259	"AT4G35335"	"AT4G35335"	chr4	+	16808563	16808635	16808326	16808427	16808804	16808853
2260	"AT1G31720"	"AT1G31720"	chr1	+	11356371	11356592	11356101	11356294	11356722	11357081
2262	"AT5G38470"	"RAD23D"	chr5	+	15406026	15406080	15405868	15405915	15406169	15406347
2270	"AT1G61150"	"AT1G61150"	chr1	+	22542957	22542981	22542809	22542862	22543106	22543266
2271	"AT2G15730"	"AT2G15730"	chr2	+	6850151	6850387	6849554	6849826	6851186	6851366
2272	"AT2G15730"	"AT2G15730"	chr2	+	6850472	6850731	6850151	6850387	6851186	6851366
2273	"AT3G24190"	"AT3G24190"	chr3	+	8746032	8746120	8745416	8745560	8746236	8746610
2274	"AT2G43910"	"HOL1"	chr2	-	18185208	18185255	18185017	18185096	18185349	18185449
2275	"AT2G43910"	"HOL1"	chr2	-	18185349	18185449	18185017	18185096	18185606	18185707
2276	"AT2G43910"	"HOL1"	chr2	-	18186409	18186540	18185791	18185878	18186851	18187028
2277	"AT5G46150"	"ALIS2"	chr5	-	18709603	18709674	18709218	18709516	18709767	18709884
2278	"AT2G29560"	"ENO3"	chr2	+	12648621	12648707	12648422	12648521	12648876	12648963
2279	"AT4G13550"	"AT4G13550"	chr4	-	7872795	7872877	7872579	7872693	7872966	7873080
2280	"AT5G35180"	"AT5G35180"	chr5	+	13425403	13425469	13425138	13425192	13425637	13425696
2281	"AT5G35180"	"AT5G35180"	chr5	+	13425637	13425696	13425403	13425469	13425916	13425993
2283	"AT5G35180"	"AT5G35180"	chr5	+	13430157	13430224	13429520	13429723	13430625	13430801
2284	"AT5G35180"	"AT5G35180"	chr5	+	13431484	13431532	13431119	13431221	13431892	13432036
2285	"AT4G32850"	"PAPS4"	chr4	+	15853891	15853960	15853669	15853753	15854043	15854241
2286	"AT5G01800"	"AT5G01800"	chr5	+	307406	307509	306967	307114	307731	307880
2288	"AT2G34720"	"NFYA4"	chr2	-	14651227	14651301	14651019	14651135	14651563	14651627
2291	"AT1G59610"	"DRP2B"	chr1	+	21898959	21899016	21898751	21898828	21899258	21899403
2292	"AT5G55700"	"BAM4"	chr5	+	22552259	22552388	22551746	22552087	22552528	22552595
2294	"AT1G01860"	"PFC1"	chr1	-	304879	304963	304696	304807	305173	305258
2295	"AT1G01860"	"PFC1"	chr1	-	305037	305090	304879	304963	305173	305258
2296	"AT2G23000"	"SCPL10"	chr2	+	9795313	9795427	9794523	9794642	9795522	9795568
2297	"AT2G23000"	"SCPL10"	chr2	+	9795522	9795568	9794523	9794642	9795660	9795863
2298	"AT3G28130"	"AT3G28130"	chr3	+	10467731	10467978	10466086	10466200	10468076	10468238
2299	"AT3G28130"	"AT3G28130"	chr3	+	10467731	10467978	10466086	10466200	10468314	10468463
2300	"AT3G28130"	"AT3G28130"	chr3	+	10468076	10468238	10466086	10466200	10468314	10468463
2301	"AT3G28130"	"AT3G28130"	chr3	+	10468076	10468238	10467731	10467978	10468314	10468463
2302	"AT3G28130"	"AT3G28130"	chr3	+	10468314	10468463	10466086	10466200	10468568	10468911
2303	"AT2G17780"	"MCA2"	chr2	-	7727037	7727109	7726541	7726960	7727324	7727404
2304	"AT3G54660"	"EMB2360"	chr3	-	20230732	20230903	20230506	20230641	20230979	20231043
2307	"AT2G20570"	"GLK1"	chr2	+	8856296	8856437	8855357	8855950	8856515	8856860
2308	"AT2G40290"	"AT2G40290"	chr2	-	16829322	16829421	16828765	16829185	16829729	16829834
2309	"AT1G09210"	"CRT2"	chr1	-	2974927	2975032	2974754	2974841	2975205	2975464
2310	"AT3G20860"	"ATNEK5"	chr3	+	7307070	7307113	7306907	7306988	7307201	7307251
2311	"AT3G10010"	"DML2"	chr3	-	3083092	3083150	3082812	3082955	3083234	3083271
2312	"AT5G10490"	"MSL2"	chr5	-	3303927	3303981	3303785	3303842	3304642	3304761
2313	"AT5G10490"	"MSL2"	chr5	-	3303927	3304104	3303785	3303842	3304642	3304761
2314	"AT1G60220"	"ULP1D"	chr1	+	22211092	22211215	22210911	22211009	22211361	22211476
2315	"AT4G16765"	"AT4G16765"	chr4	-	9431001	9431123	9430743	9430844	9431428	9431480
2316	"AT4G16765"	"AT4G16765"	chr4	-	9431712	9431902	9431557	9431638	9432238	9432437
2317	"AT4G23850"	"LACS4"	chr4	-	12405318	12405394	12405094	12405212	12405472	12405539
2318	"AT4G23850"	"LACS4"	chr4	-	12407137	12407186	12406935	12407012	12407262	12407319
2319	"AT2G01905"	"CYCJ18"	chr2	+	410932	411032	410544	410621	411120	411219
2320	"AT1G17665"	"AT1G17665"	chr1	-	6073469	6073522	6073180	6073268	6073872	6074484
2321	"AT2G29890"	"VLN1"	chr2	+	12744735	12744835	12744541	12744652	12744917	12744986
2322	"AT1G30910"	"AT1G30910"	chr1	+	11001470	11001620	11000882	11001047	11001707	11001884
2323	"AT1G75980"	"AT1G75980"	chr1	-	28523501	28523572	28523332	28523405	28523718	28523845
2324	"AT1G75980"	"AT1G75980"	chr1	-	28523718	28523845	28523332	28523405	28523925	28523974
2325	"AT3G27530"	"GC6"	chr3	-	10198046	10198120	10197896	10197966	10198223	10198370
2326	"AT1G36160"	"ACC1"	chr1	+	13538567	13538657	13538357	13538468	13538739	13538916
2327	"AT1G01770"	"AT1G01770"	chr1	+	279535	279576	279326	279425	279796	279910
2328	"AT1G01770"	"AT1G01770"	chr1	+	281308	281348	280888	281121	281437	281536
2329	"AT1G48790"	"AMSH1"	chr1	-	18046803	18046868	18046632	18046708	18047313	18047659
2330	"AT3G55800"	"SBPASE"	chr3	+	20709842	20709968	20709385	20709753	20710059	20710245
2331	"AT3G55800"	"SBPASE"	chr3	+	20710508	20710730	20710336	20710418	20710805	20710906
2332	"AT1G03000"	"PEX6"	chr1	-	690756	690898	690398	690579	691120	691364
2333	"AT1G50140"	"AT1G50140"	chr1	-	18573615	18573654	18573113	18573221	18573752	18573947
2335	"AT1G50140"	"AT1G50140"	chr1	-	18576669	18576721	18574606	18574758	18577002	18577093
2336	"AT3G26900"	"SKL1"	chr3	-	9913809	9913864	9913630	9913703	9913962	9914003
2337	"AT5G56150"	"UBC30"	chr5	+	22729732	22729825	22729175	22729243	22729996	22730124
2338	"AT5G56150"	"UBC30"	chr5	+	22729739	22729825	22729181	22729243	22729996	22730124
2339	"AT1G76970"	"AT1G76970"	chr1	-	28924570	28924649	28924397	28924496	28924744	28924900
2340	"AT1G76970"	"AT1G76970"	chr1	-	28924744	28924900	28924397	28924496	28925205	28925404
2341	"AT5G63320"	"GTE10"	chr5	-	25376512	25376585	25376344	25376428	25376751	25376822
2342	"AT5G63320"	"GTE10"	chr5	-	25377220	25377379	25376751	25376822	25377458	25377507
2345	"AT4G30820"	"AT4G30820"	chr4	+	15007072	15007211	15006647	15006702	15007601	15007675
2346	"AT4G30820"	"AT4G30820"	chr4	+	15007106	15007211	15006559	15006702	15007601	15007675
2347	"AT1G74790"	"HIPL1"	chr1	+	28100329	28100543	28099458	28100244	28100658	28100837
2348	"AT5G54430"	"ATPHOS32"	chr5	-	22097518	22097570	22097165	22097428	22098972	22099758
2350	"AT1G08910"	"AT1G08910"	chr1	+	2858502	2858554	2858236	2858338	2858994	2859057
2351	"AT1G08910"	"AT1G08910"	chr1	+	2858652	2858704	2858502	2858554	2858994	2859057
2352	"AT5G61250"	"AtGUS1"	chr5	-	24634243	24634280	24633981	24634165	24634381	24634621
2354	"AT5G06350"	"AT5G06350"	chr5	+	1940491	1940552	1939982	1940126	1940928	1941242
2355	"AT1G80030"	"AT1G80030"	chr1	-	30107545	30107667	30107019	30107215	30107860	30107953
2356	"AT1G69770"	"CMT3"	chr1	-	26250775	26250842	26250213	26250543	26250924	26250983
2357	"AT5G44578"	"AT5G44578"	chr5	+	17978023	17978113	17977176	17977340	17978375	17978638
2358	"AT5G53050"	"AT5G53050"	chr5	-	21512347	21512443	21511912	21511966	21512643	21512744
2360	"AT4G14880"	"OASA1"	chr4	-	8518953	8519005	8518744	8518824	8519102	8519240
2361	"AT2G26510"	"NAT3"	chr2	+	11275643	11275703	11275482	11275558	11275790	11275975
2362	"AT3G52260"	"AT3G52260"	chr3	-	19386097	19386125	19385973	19386020	19386211	19386272
2363	"AT3G18270"	"CYP77A5P"	chr3	+	6262577	6262688	6261904	6262441	6262990	6263207
2364	"AT1G48380"	"RHL1"	chr1	-	17878683	17878794	17878164	17878595	17878879	17879270
2367	"AT4G22300"	"SOBER1"	chr4	-	11788250	11788374	11787998	11788120	11788567	11788620
2368	"AT3G13740"	"AT3G13740"	chr3	+	4504670	4504801	4504269	4504505	4504989	4505061
2369	"AT2G42247"	"AT2G42247"	chr2	+	17599696	17599913	17599369	17599417	17600041	17600281
2371	"AT2G22270"	"AT2G22270"	chr2	+	9464439	9464541	9464233	9464357	9464626	9464929
2373	"AT1G19880"	"AT1G19880"	chr1	-	6903312	6903380	6903084	6903206	6903472	6903534
2374	"AT2G44650"	"CHL-CPN10"	chr2	-	18420131	18420182	18419941	18420007	18420265	18420324
2377	"AT4G21926"	"AT4G21926"	chr4	-	11639715	11639765	11638700	11639064	11639914	11640164
2378	"AT3G56160"	"BASS4"	chr3	-	20838781	20838849	20838308	20838394	20839033	20839055
2379	"AT3G56160"	"BASS4"	chr3	-	20839033	20839055	20838308	20838394	20839374	20839488
2380	"AT3G56160"	"BASS4"	chr3	-	20839374	20839488	20839033	20839055	20839733	20839802
2381	"AT3G56160"	"BASS4"	chr3	-	20839374	20839488	20839033	20839055	20840318	20840397
2382	"AT1G05900"	"NTH2"	chr1	+	1787785	1787910	1787616	1787688	1788221	1788288
2385	"AT5G56870"	"BGAL4"	chr5	+	23005146	23005213	23004928	23005041	23005320	23005413
2386	"AT2G19450"	"DGAT1"	chr2	+	8427430	8427498	8427257	8427333	8427579	8427703
2387	"AT5G59290"	"UXS3"	chr5	-	23916089	23916130	23915529	23915996	23916227	23916358
2388	"AT4G28680"	"TYRDC"	chr4	+	14157728	14157793	14157417	14157474	14157877	14158001
2390	"AT5G51450"	"RIN3"	chr5	+	20894167	20894254	20893793	20893871	20894354	20894476
2391	"AT5G51450"	"RIN3"	chr5	+	20894987	20895084	20894354	20894476	20895190	20895296
2392	"AT2G03150"	"emb1579"	chr2	+	957620	957695	957422	957497	957779	958235
2393	"AT2G04305"	"AT2G04305"	chr2	-	1502467	1502547	1502031	1502296	1502748	1503542
2394	"AT5G25360"	"AT5G25360"	chr5	-	8800764	8800852	8800068	8800135	8801504	8801749
2395	"AT5G27730"	"AT5G27730"	chr5	+	9821985	9822052	9821811	9821903	9822142	9822224
2398	"AT1G54730"	"AT1G54730"	chr1	+	20425711	20425777	20425552	20425612	20426203	20426269
2399	"AT1G54730"	"AT1G54730"	chr1	+	20427125	20427210	20426964	20427045	20427299	20427343
2400	"AT1G54730"	"AT1G54730"	chr1	+	20428048	20428111	20427299	20427343	20428387	20428447
2401	"AT1G54730"	"AT1G54730"	chr1	+	20428048	20428111	20427299	20427343	20428788	20428842
2402	"AT1G54730"	"AT1G54730"	chr1	+	20428387	20428447	20427299	20427343	20428788	20428842
2403	"AT1G54730"	"AT1G54730"	chr1	+	20428387	20428447	20428048	20428111	20428788	20428842
2404	"AT1G54730"	"AT1G54730"	chr1	+	20428788	20428842	20427299	20427343	20429313	20429373
2405	"AT5G19050"	"AT5G19050"	chr5	+	6369996	6370073	6369266	6369582	6370207	6370313
2406	"AT2G25605"	"AT2G25605"	chr2	+	10900280	10900343	10900096	10900189	10900444	10900540
2407	"AT2G45023"	"AT2G45023"	chr2	-	18571094	18571165	18570512	18570745	18571329	18571398
2408	"AT2G45023"	"AT2G45023"	chr2	-	18571094	18571179	18570155	18570745	18571329	18571398
2409	"AT2G45023"	"AT2G45023"	chr2	-	18571329	18571398	18570155	18570745	18571764	18572173
2410	"AT4G27050"	"AT4G27050"	chr4	-	13577742	13577789	13577550	13577652	13577905	13578051
2411	"AT5G67140"	"AT5G67140"	chr5	-	26794494	26794630	26794303	26794402	26794871	26795018
2412	"AT5G65080"	"MAF5"	chr5	+	26000266	26000324	25997503	25997855	26000865	26000927
2413	"AT5G65080"	"MAF5"	chr5	+	26001587	26001629	26001243	26001285	26002103	26002211
2414	"AT3G50590"	"AT3G50590"	chr3	+	18775209	18775299	18774937	18775092	18775476	18775544
2415	"AT1G09932"	"AT1G09932"	chr1	-	3231736	3231811	3231543	3231632	3232016	3232137
2416	"AT2G43400"	"ETFQO"	chr2	+	18023643	18023746	18023327	18023420	18023831	18023956
2419	"AT1G31970"	"RH5"	chr1	+	11480914	11480995	11480717	11480825	11481149	11481228
2420	"AT5G23050"	"AAE17"	chr5	-	7732890	7732985	7732406	7732623	7733197	7733418
2422	"AT1G18750"	"AGL65"	chr1	+	6468056	6468075	6467897	6467957	6468165	6468230
2423	"AT1G73270"	"SCPL6"	chr1	-	27550465	27550534	27550319	27550391	27550631	27550718
2424	"AT5G51120"	"PABN1"	chr5	+	20780196	20780319	20780014	20780117	20780395	20780454
2425	"AT5G51120"	"PABN1"	chr5	+	20780386	20780454	20780014	20780117	20780698	20780890
2426	"AT5G51120"	"PABN1"	chr5	+	20780395	20780454	20780014	20780117	20780698	20780890
2427	"AT1G30810"	"JMJ18"	chr1	-	10941469	10941580	10941018	10941105	10941766	10941825
2432	"AT3G61440"	"CYSC1"	chr3	+	22737383	22737443	22737225	22737305	22737518	22737599
2433	"AT3G61420"	"TFB1-3"	chr3	-	22727736	22727784	22727470	22727539	22727916	22727994
2434	"AT1G80050"	"APT2"	chr1	-	30111921	30111980	30111513	30111782	30112126	30112276
2435	"AT3G23700"	"AT3G23700"	chr3	-	8531855	8531906	8531428	8531772	8531990	8532069
2437	"AT3G06400"	"CHR11"	chr3	+	1943676	1943750	1943316	1943599	1943860	1944081
2439	"AT4G08035"	"AT4G08035"	chr4	+	4867718	4867800	4866553	4867187	4868116	4868343
2440	"AT1G12250"	"AT1G12250"	chr1	+	4159853	4159883	4159564	4159750	4160063	4160170
2441	"AT2G35630"	"MOR1"	chr2	+	14976539	14976651	14976277	14976460	14976870	14976947
2442	"AT2G35630"	"MOR1"	chr2	+	14979682	14979754	14979367	14979580	14979839	14980026
2443	"AT1G13650"	"AT1G13650"	chr1	-	4681882	4681946	4681010	4681492	4682065	4682196
2444	"AT1G60440"	"PANK1"	chr1	-	22268316	22268433	22267771	22267891	22268539	22268586
2445	"AT3G26100"	"AT3G26100"	chr3	+	9537904	9537956	9536922	9537402	9538046	9538281
2446	"AT4G27040"	"VP22-1"	chr4	-	13574948	13575081	13574741	13574852	13575225	13575299
2447	"AT4G27040"	"VP22-1"	chr4	-	13574948	13575095	13574525	13574852	13575225	13575304
2448	"AT4G27040"	"VP22-1"	chr4	-	13575225	13575299	13574948	13575081	13575398	13575538
2449	"AT1G50030"	"TOR"	chr1	-	18529394	18529456	18529164	18529262	18529532	18529667
2450	"AT1G54110"	"AT1G54110"	chr1	+	20199898	20199992	20199417	20199457	20200103	20200171
2451	"AT2G20210"	"AT2G20210"	chr2	-	8722091	8722238	8721853	8721999	8722318	8722483
2453	"AT2G32960"	"AT2G32960"	chr2	+	13988672	13988768	13988399	13988499	13990231	13990289
2454	"AT5G26240"	"CLC-D"	chr5	+	9192014	9192074	9191663	9191813	9192183	9192258
2455	"AT2G27110"	"FRS3"	chr2	-	11577204	11577321	11576668	11577013	11577660	11577810
2456	"AT2G27110"	"FRS3"	chr2	-	11580251	11580462	11578251	11579962	11580609	11580791
2458	"AT1G50440"	"AT1G50440"	chr1	+	18687123	18687226	18686575	18686722	18687357	18687470
2459	"AT2G26900"	"BASS2"	chr2	-	11477591	11477694	11477403	11477521	11477767	11477944
2461	"AT3G01850"	"AT3G01850"	chr3	-	301493	301498	301323	301386	301873	302038
2462	"AT3G49645"	"AT3G49645"	chr3	-	18404365	18404443	18404201	18404269	18404702	18404788
2463	"AT3G20000"	"TOM40-1"	chr3	+	6969821	6969905	6969654	6969723	6970011	6970107
2465	"AT3G14100"	"UBP1C"	chr3	+	4673523	4673585	4672918	4673146	4673673	4673776
2466	"AT5G10278"	"AT5G10278"	chr5	+	3228763	3228867	3228240	3228420	3229579	3229669
2467	"AT1G71410"	"AT1G71410"	chr1	-	26915919	26915981	26915715	26915802	26916080	26916207
2468	"AT3G17850"	"IREH1"	chr3	-	6111098	6111187	6110941	6110993	6111393	6111479
2469	"AT3G02730"	"TRXF1"	chr3	-	588888	588988	588407	588713	589298	589685
2470	"AT4G22890"	"PGRL1A"	chr4	+	12008518	12008595	12008377	12008434	12008688	12008851
2472	"AT5G06265"	"AT5G06265"	chr5	+	1906563	1906766	1905291	1905383	1907232	1907395
2473	"AT2G46230"	"AT2G46230"	chr2	-	18985265	18985308	18985113	18985186	18985460	18985566
2475	"AT2G36010"	"E2FA"	chr2	+	15121239	15121291	15120938	15121113	15121389	15121448
2476	"AT2G36010"	"E2FA"	chr2	+	15121529	15121580	15121389	15121448	15121686	15121735
2477	"AT5G39790"	"AT5G39790"	chr5	-	15933475	15933581	15933291	15933380	15933808	15933865
2478	"AT1G67490"	"GCS1"	chr1	-	25284348	25284431	25283877	25283985	25284843	25284940
2480	"AT1G07780"	"PAI1"	chr1	-	2411823	2411929	2411478	2411541	2412609	2412673
2481	"AT1G07780"	"PAI1"	chr1	-	2411823	2412219	2411478	2411541	2412609	2412675
2483	"AT2G42780"	"AT2G42780"	chr2	+	17801536	17801615	17801317	17801458	17801739	17801802
2486	"AT5G37290"	"AT5G37290"	chr5	+	14762683	14762801	14762369	14762473	14762883	14762920
2487	"AT5G37290"	"AT5G37290"	chr5	+	14762883	14762920	14762369	14762473	14763367	14763441
2488	"AT1G08040"	"AT1G08040"	chr1	-	2496723	2496825	2496538	2496652	2496929	2497045
2490	"AT4G37870"	"PCKA"	chr4	-	17804483	17804782	17804131	17804305	17804871	17804972
2491	"AT3G27930"	"AT3G27930"	chr3	-	10370565	10370607	10370372	10370449	10370798	10370929
2492	"AT3G48860"	"SCD2"	chr3	+	18119377	18119405	18119226	18119276	18119512	18119587
2493	"AT3G48860"	"SCD2"	chr3	+	18120770	18120812	18120514	18120584	18121152	18121193
2496	"AT1G03090"	"MCCA"	chr1	+	741508	741601	741147	741207	741683	741795
2497	"AT5G58800"	"AT5G58800"	chr5	-	23746869	23746937	23746340	23746700	23747187	23747273
2498	"AT5G58800"	"AT5G58800"	chr5	-	23746869	23746943	23746340	23746700	23747187	23747274
2499	"AT5G42690"	"AT5G42690"	chr5	-	17119402	17119528	17118825	17119114	17119597	17119741
2500	"AT4G25440"	"ZFWD1"	chr4	-	13007521	13007581	13007333	13007431	13007668	13007788
2501	"AT4G01897"	"AT4G01897"	chr4	-	821094	821169	820335	820648	821334	821505
2502	"AT1G66730"	"AtLIG6"	chr1	+	24887643	24887725	24887434	24887552	24887810	24887913
2503	"AT1G66730"	"AtLIG6"	chr1	+	24889193	24889291	24888832	24888880	24889381	24889447
2504	"AT1G66730"	"AtLIG6"	chr1	+	24890351	24890401	24890026	24890134	24890493	24890528
2505	"AT1G66730"	"AtLIG6"	chr1	+	24890493	24890528	24890026	24890134	24890633	24890695
2507	"AT5G56500"	"CPN60B3"	chr5	+	22875874	22875952	22875627	22875797	22876039	22876111
2508	"AT1G01340"	"CNGC10"	chr1	-	135187	135269	134581	135104	135707	135831
2510	"AT5G56610"	"AT5G56610"	chr5	+	22917254	22917377	22916709	22916953	22917635	22917718
2511	"AT5G56610"	"AT5G56610"	chr5	+	22917459	22917553	22916730	22916953	22917635	22917718
2512	"AT5G56610"	"AT5G56610"	chr5	+	22917459	22917553	22917254	22917377	22917635	22917718
2513	"AT5G11670"	"NADP-ME2"	chr5	+	3756161	3756245	3755996	3756068	3756345	3756444
2514	"AT4G28060"	"COX6B-3"	chr4	-	13944316	13944405	13944153	13944235	13945590	13945773
2515	"AT5G60410"	"SIZ1"	chr5	+	24297667	24297741	24297380	24297456	24297870	24297978
2516	"AT1G18700"	"AT1G18700"	chr1	+	6439114	6439172	6438675	6438758	6439529	6439640
2517	"AT2G22970"	"SCPL11"	chr2	+	9776174	9776212	9776003	9776106	9776417	9776516
2518	"AT2G22970"	"SCPL11"	chr2	+	9777784	9777898	9777202	9777324	9778010	9778056
2519	"AT2G22970"	"SCPL11"	chr2	+	9778010	9778056	9777202	9777324	9778143	9778528
2520	"AT5G08630"	"AT5G08630"	chr5	-	2798897	2798986	2798280	2798725	2799075	2799237
2521	"AT1G30450"	"CCC1"	chr1	+	10764071	10764150	10763506	10763644	10764791	10764883
2522	"AT3G51250"	"AT3G51250"	chr3	+	19029462	19029629	19028202	19029188	19030056	19030141
2523	"AT4G04330"	"AT4G04330"	chr4	-	2117037	2117054	2116865	2116928	2118002	2118120
2524	"AT4G04330"	"AT4G04330"	chr4	-	2117037	2117054	2116865	2116928	2118202	2118297
2525	"AT4G04330"	"AT4G04330"	chr4	-	2118002	2118120	2116865	2116928	2118202	2118297
2526	"AT4G04330"	"AT4G04330"	chr4	-	2118002	2118120	2117037	2117054	2118202	2118297
2527	"AT1G34430"	"EMB3003"	chr1	-	12588451	12588522	12588251	12588335	12588624	12588712
2528	"AT2G45660"	"SOC1"	chr2	-	18808674	18808736	18808467	18808567	18808927	18809009
2529	"AT4G34070"	"AT4G34070"	chr4	-	16324299	16324385	16323885	16324124	16324543	16324648
2532	"AT4G34830"	"MRL1"	chr4	-	16600320	16600414	16599604	16600207	16600554	16600603
2533	"AT4G34830"	"MRL1"	chr4	-	16603851	16603967	16603454	16603583	16604049	16604194
2534	"AT5G04260"	"WCRKC2"	chr5	-	1179373	1179448	1179206	1179273	1179708	1180036
2535	"AT1G28100"	"AT1G28100"	chr1	+	9802574	9802621	9802436	9802500	9802763	9802818
2536	"AT1G28100"	"AT1G28100"	chr1	+	9802915	9802954	9802763	9802818	9803206	9803375
2537	"AT1G28100"	"AT1G28100"	chr1	+	9802915	9802978	9802763	9802818	9803206	9803375
2538	"AT1G28100"	"AT1G28100"	chr1	+	9803623	9803676	9803488	9803546	9803770	9804092
2539	"AT1G28100"	"AT1G28100"	chr1	+	9803623	9803680	9803488	9803546	9803770	9804026
2540	"AT4G38950"	"AT4G38950"	chr4	-	18157036	18157102	18156787	18156912	18157185	18157253
2541	"AT1G32380"	"PRS2"	chr1	+	11682588	11682753	11681751	11682176	11682839	11683088
2543	"AT1G15280"	"AT1G15280"	chr1	+	5253287	5253387	5252519	5252935	5253545	5253751
2547	"AT1G03365"	"RF4"	chr1	+	827178	829182	826568	826737	829720	830383
2548	"AT5G61140"	"AT5G61140"	chr5	+	24601148	24601244	24600986	24601049	24602234	24602402
2549	"AT2G20290"	"XI-G"	chr2	-	8745580	8745625	8745411	8745495	8745709	8745821
2550	"AT2G20290"	"XI-G"	chr2	-	8749738	8749872	8749476	8749623	8749948	8750098
2554	"AT5G42810"	"IPK1"	chr5	+	17168054	17168095	17167826	17167974	17168177	17168288
2555	"AT4G05590"	"MPC3"	chr4	+	2907844	2907897	2907631	2907730	2908016	2908090
2556	"AT4G36480"	"LCB1"	chr4	+	17220507	17220649	17220319	17220415	17220748	17220876
2558	"AT5G48335"	"AT5G48335"	chr5	+	19588608	19588740	19588227	19588259	19589126	19589177
2559	"AT3G57470"	"AT3G57470"	chr3	-	21274835	21274879	21274617	21274669	21274958	21275032
2560	"AT3G09405"	"PAE4"	chr3	-	2896814	2896944	2896629	2896709	2897022	2897105
2561	"AT1G17330"	"AT1G17330"	chr1	+	5930403	5930422	5930280	5930311	5930802	5930900
2563	"AT2G41520"	"TPR15"	chr2	+	17321459	17321463	17321248	17321355	17321737	17321966
2564	"AT4G20850"	"TPP2"	chr4	-	11164062	11164180	11163741	11163821	11164270	11164371
2565	"AT4G29220"	"PFK1"	chr4	-	14404100	14404143	14403861	14404016	14404234	14404503
2566	"AT4G29220"	"PFK1"	chr4	-	14405466	14405529	14405255	14405393	14405614	14405654
2567	"AT1G68310"	"AE7"	chr1	+	25600987	25601033	25600561	25600661	25601141	25601463
2569	"AT3G45290"	"MLO3"	chr3	+	16620732	16620800	16620585	16620621	16620909	16620970
2571	"AT5G20500"	"GRXC4"	chr5	+	6939177	6939251	6938597	6938809	6939398	6939497
2574	"AT4G19410"	"PAE7"	chr4	-	10583160	10583221	10583012	10583066	10583390	10583515
2576	"AT2G28900"	"OEP161"	chr2	-	12414923	12414955	12414793	12414827	12415206	12415258
2577	"AT4G31350"	"AT4G31350"	chr4	+	15215024	15215084	15214537	15214618	15215194	15215317
2582	"AT1G62560"	"FMOGS-OX3"	chr1	+	23161369	23161452	23161092	23161248	23161543	23161679
2583	"AT2G27760"	"IPT2"	chr2	+	11825594	11825663	11825191	11825271	11825768	11825841
2584	"AT2G27760"	"IPT2"	chr2	+	11825917	11826042	11825768	11825841	11826170	11826245
2585	"AT4G12830"	"AT4G12830"	chr4	+	7531858	7531928	7531675	7531776	7531997	7532067
2586	"AT2G26590"	"RPN13"	chr2	-	11314684	11314742	11314503	11314596	11315019	11315096
2587	"AT5G66610"	"DAR7"	chr5	+	26586933	26586996	26586637	26586850	26587083	26587202
2588	"AT4G13575"	"AT4G13575"	chr4	-	7893288	7893324	7893068	7893189	7893402	7893476
2589	"AT1G65860"	"FMOGS-OX1"	chr1	-	24500145	24500228	24499897	24500033	24500356	24500512
2591	"AT4G29080"	"IAA27"	chr4	-	14324005	14324067	14323360	14323702	14324211	14324353
2592	"AT3G23480"	"AT3G23480"	chr3	+	8420676	8420772	8420495	8420595	8420852	8420908
2593	"AT1G43670"	"AT1G43670"	chr1	+	16469860	16469947	16469700	16469766	16470071	16470147
2594	"AT2G32590"	"CAPH"	chr2	-	13832381	13832499	13831978	13832043	13832636	13832738
2595	"AT4G24100"	"AT4G24100"	chr4	+	12517326	12517395	12517152	12517221	12517498	12517776
2596	"AT4G24100"	"AT4G24100"	chr4	+	12518375	12518432	12518255	12518294	12518509	12518617
2597	"AT4G04340"	"OSCA1"	chr4	+	2124674	2124755	2124471	2124594	2124840	2125181
2598	"AT3G27610"	"AT3G27610"	chr3	-	10227480	10227550	10227328	10227389	10227723	10227808
2599	"AT4G16845"	"VRN2"	chr4	+	9477801	9477861	9477664	9477718	9477943	9477987
2600	"AT4G16845"	"VRN2"	chr4	+	9477943	9477987	9477664	9477718	9478085	9478216
2602	"AT3G47810"	"VPS29"	chr3	-	17638885	17639024	17638094	17638232	17639492	17639619
2603	"AT3G47810"	"VPS29"	chr3	-	17638885	17639043	17638094	17638232	17639492	17639691
2604	"AT1G75760"	"AT1G75760"	chr1	-	28447312	28447393	28447116	28447241	28447466	28447607
2605	"AT2G17442"	"AT2G17442"	chr2	-	7574825	7574875	7574721	7574751	7574963	7575024
